percent_race_one_race_asian,percent_race_one_race_black_or_african_american,percent_race_one_race_native_hawaiian_and_other_pacific_islander,geographic_area_name,percent_race_one_race_white,Year,percent_hispanic_or_latino
2.1,6.3,0.0,"Lubbock, TX",82.6,2015,35.3
1.0,14.2,0.0,"Lufkin, TX",78.6,2015,21.6
0.7,24.3,0.0,"Lumberton, NC",28.5,2015,8.3
1.6,17.5,0.0,"Lynchburg, VA",78.1,2015,2.3
2.3,43.8,0.0,"Macon, GA",51.3,2015,2.8
1.9,3.2,0.1,"Madera, CA",81.6,2015,56.7
4.7,4.5,0.0,"Madison, WI",86.2,2015,5.7
3.8,2.9,0.0,"Manchester, NH",91.1,2015,6.2
4.5,4.3,0.5,"Manhattan, KS",84.5,2015,7.6
3.2,0.8,0.0,"Manitowoc, WI",94.6,2015,3.7
1.8,3.3,0.0,"Mankato, MN",92.0,2015,3.6
0.9,6.6,0.0,"Mansfield, OH",86.7,2015,1.8
0.3,0.7,0.1,"Marinette, WI",95.6,2015,1.2
N,N,N,"Marion, IN",N,2015,4.2
0.7,5.4,0.0,"Marion, OH",89.9,2015,2.5
0.5,1.8,0.0,"Marquette, MI",93.1,2015,1.5
N,N,N,"Marshall, TX",N,2015,12.7
N,N,N,"Martinsville, VA",N,2015,4.9
0.2,3.1,0.0,"Mayag?ez, PR",28.8,2015,98.7
1.1,0.7,0.0,"McAllen, TX",88.4,2015,91.3
0.7,1.8,0.0,"Meadville, PA",95.2,2015,1.3
1.1,0.7,0.2,"Medford, OR",91.2,2015,12.4
2.1,46.6,0.1,"Memphis, TN",47.2,2015,5.3
7.3,3.3,0.2,"Merced, CA",57.5,2015,58.2
0.7,44.0,0.1,"Meridian, MS",53.2,2015,2.1
2.5,21.5,0.0,"Miami, FL",70.7,2015,43.8
0.3,11.6,0.0,"Michigan City, IN",82.6,2015,6.3
1.9,1.4,0.3,"Midland, MI",93.3,2015,2.6
1.7,5.5,0.0,"Midland, TX",86.0,2015,43.8
3.5,16.5,0.0,"Milwaukee, WI",73.7,2015,10.4
6.4,8.0,0.0,"Minneapolis, MN",79.9,2015,5.7
1.5,3.0,0.1,"Minot, ND",88.8,2015,5.4
1.9,0.7,0.0,"Missoula, MT",91.7,2015,3.2
2.0,34.9,0.0,"Mobile, AL",59.4,2015,2.8
5.6,2.7,0.8,"Modesto, CA",75.7,2015,44.8
0.9,36.4,0.0,"Monroe, LA",61.1,2015,2.7
0.8,2.2,0.0,"Monroe, MI",94.7,2015,3.5
1.5,44.3,0.0,"Montgomery, AL",51.4,2015,2.8
1.7,6.6,0.0,"Morehead City, NC",89.8,2015,4.5
2.3,3.6,0.0,"Morgantown, WV",90.9,2015,2.3
0.3,4.0,0.0,"Morristown, TN",89.6,2015,7.7
0.9,0.5,0.1,"Moses Lake, WA",71.6,2015,40.4
0.5,3.4,0.1,"Mount Airy, NC",91.6,2015,10.3
2.2,3.0,0.0,"Mount Pleasant, MI",88.7,2015,3.9
1.9,1.0,0.2,"Mount Vernon, WA",82.3,2015,17.9
1.6,7.8,0.1,"Muncie, IN",88.2,2015,2.2
0.4,13.9,0.1,"Muskegon, MI",80.6,2015,5.4
0.7,11.5,0.0,"Muskogee, OK",59.0,2015,6.0
1.0,12.5,0.0,"Myrtle Beach, SC",81.1,2015,5.7
1.8,18.4,0.0,"Nacogdoches, TX",77.2,2015,18.9
8.5,2.1,0.2,"Napa, CA",68.4,2015,33.9
1.1,7.0,0.0,"Naples, FL",89.4,2015,26.8
2.4,15.1,0.0,"Nashville, TN",77.9,2015,6.9
2.4,22.2,0.0,"New Bern, NC",71.1,2015,6.5
0.7,3.4,0.0,"New Castle, PA",92.9,2015,1.3
4.3,13.1,0.0,"New Haven, CT",73.7,2015,17.2
3.0,34.9,0.0,"New Orleans, LA",58.1,2015,8.6
1.0,0.5,0.0,"New Philadelphia, OH",96.4,2015,2.6
11.0,17.0,0.0,"New York, NY",58.0,2015,24.1
2.1,14.8,0.1,"Niles, MI",78.4,2015,5.3
1.7,6.9,0.0,"North Port, FL",89.1,2015,12.2
N,N,N,"North Wilkesboro, NC",N,2015,6.1
4.0,5.6,0.0,"Norwich, CT",79.9,2015,10.3
4.9,3.4,0.5,"Oak Harbor, WA",85.2,2015,7.3
1.7,13.3,0.1,"Ocala, FL",81.9,2015,12.2
1.4,5.1,0.0,"Ocean City, NJ",91.6,2015,7.5
1.0,4.1,0.0,"Odessa, TX",88.2,2015,58.7
1.5,1.0,0.4,"Ogden, UT",89.6,2015,12.4
1.1,2.2,0.0,"Ogdensburg, NY",92.6,2015,2.3
3.1,10.0,0.1,"Oklahoma City, OK",74.0,2015,12.7
1.0,1.8,0.0,"Olean, NY",91.8,2015,2.1
5.4,3.3,0.9,"Olympia, WA",82.1,2015,8.6
2.7,7.8,0.1,"Omaha, NE",84.4,2015,10.0
0.2,42.2,0.0,"Opelousas, LA",54.9,2015,0.6
0.4,62.0,0.0,"Orangeburg, SC",34.7,2015,2.1
4.3,16.1,0.1,"Orlando, FL",70.9,2015,28.7
3.0,2.3,0.0,"Oshkosh, WI",92.7,2015,4.1
0.8,2.1,0.0,"Ottawa, IL",93.0,2015,8.9
1.0,3.9,0.0,"Owensboro, KY",91.2,2015,1.4
0.5,0.4,0.1,"Owosso, MI",96.1,2015,3.0
7.3,1.7,0.2,"Oxnard, CA",80.7,2015,42.3
0.5,10.3,0.0,"Paducah, KY",86.4,2015,2.3
0.5,17.3,0.0,"Palatka, FL",80.2,2015,9.6
2.3,10.1,0.2,"Palm Bay, FL",83.0,2015,9.7
2.3,12.0,0.0,"Panama City, FL",81.2,2015,5.8
0.7,0.8,0.2,"Parkersburg, WV",96.3,2015,1.0
2.3,15.3,0.1,"Pensacola, FL",74.1,2015,5.5
2.3,9.3,0.0,"Peoria, IL",84.5,2015,3.4
5.9,20.7,0.0,"Philadelphia, PA",67.2,2015,9.0
3.8,5.4,0.2,"Phoenix, AZ",78.1,2015,30.4
0.3,49.1,0.0,"Pine Bluff, AR",47.9,2015,1.9
1.5,13.4,0.0,"Pinehurst, NC",83.1,2015,6.4
2.2,8.0,0.0,"Pittsburgh, PA",87.0,2015,1.7
1.7,3.0,0.1,"Pittsfield, MA",91.3,2015,4.3
1.6,4.7,0.0,"Plattsburgh, NY",91.7,2015,2.8
1.3,0.9,0.4,"Pocatello, ID",90.0,2015,8.3
0.1,5.1,0.0,"Ponce, PR",69.2,2015,99.4
2.0,0.1,0.0,"Port Angeles, WA",88.6,2015,6.0
1.6,1.7,0.0,"Portland, ME",93.7,2015,1.8
6.3,2.8,0.5,"Portland, OR",82.1,2015,11.7
1.9,14.6,0.0,"Port St. Lucie, FL",78.6,2015,16.3
N,N,N,"Portsmouth, OH",N,2015,1.2
0.2,3.5,0.0,"Pottsville, PA",93.5,2015,3.9
1.0,0.5,0.1,"Prescott, AZ",91.9,2015,14.4
3.0,5.4,0.0,"Providence, RI",82.1,2015,11.9
1.5,0.7,0.6,"Provo, UT",92.0,2015,11.3
1.2,2.3,0.0,"Pueblo, CO",78.3,2015,42.7
1.3,5.7,0.0,"Punta Gorda, FL",90.0,2015,6.8
0.9,3.7,0.0,"Quincy, IL",92.8,2015,1.3
1.2,11.5,0.0,"Racine, WI",80.1,2015,12.7
5.2,20.5,0.0,"Raleigh, NC",68.5,2015,10.5
1.4,0.6,0.2,"Rapid City, SD",85.5,2015,4.4
1.5,5.3,0.0,"Reading, PA",83.7,2015,19.4
3.4,1.4,0.0,"Redding, CA",86.8,2015,9.6
5.0,2.2,0.7,"Reno, NV",79.4,2015,23.7
0.8,4.0,0.0,"Richmond, IN",89.2,2015,2.7
3.7,29.6,0.0,"Richmond, VA",61.8,2015,5.8
0.7,3.4,0.0,"Richmond, KY",92.7,2015,2.2
6.7,7.3,0.3,"Riverside, CA",62.1,2015,49.9
1.6,13.2,0.0,"Roanoke, VA",81.6,2015,3.4
0.5,55.7,0.0,"Roanoke Rapids, NC",39.4,2015,0.4
4.6,3.8,0.0,"Rochester, MN",88.3,2015,4.1
3.0,11.9,0.0,"Rochester, NY",81.3,2015,7.0
2.1,10.9,0.0,"Rockford, IL",79.3,2015,13.6
0.6,46.0,0.2,"Rocky Mount, NC",47.3,2015,5.8
1.7,15.0,0.0,"Rome, GA",76.6,2015,10.7
0.8,0.7,0.1,"Roseburg, OR",92.9,2015,5.6
0.7,1.4,0.0,"Roswell, NM",88.4,2015,55.4
1.4,3.1,0.0,"Russellville, AR",88.2,2015,10.3
13.0,7.1,0.8,"Sacramento, CA",66.3,2015,21.3
1.2,17.9,0.0,"Saginaw, MI",74.7,2015,8.2
1.9,3.8,0.0,"St. Cloud, MN",90.7,2015,2.9
0.5,0.9,0.5,"St. George, UT",90.1,2015,10.1
0.5,6.1,0.0,"St. Joseph, MO",89.7,2015,5.0
2.5,18.2,0.0,"St. Louis, MO",76.2,2015,2.9
N,N,N,"Salem, OH",N,2015,1.6
1.7,1.2,0.8,"Salem, OR",84.8,2015,23.5
5.6,2.5,0.5,"Salinas, CA",66.2,2015,57.8
1.7,17.2,0.0,"Salisbury, MD",76.9,2015,7.2
3.8,1.7,1.4,"Salt Lake City, UT",81.9,2015,17.6
1.7,4.9,0.2,"San Angelo, TX",85.4,2015,38.5
2.5,6.9,0.1,"San Antonio, TX",81.4,2015,55.0
11.7,5.1,0.4,"San Diego, CA",70.8,2015,33.4
5.4,12.7,0.2,,73.1,2015,17.6
1.8,1.7,0.2,"Aberdeen, WA",87.1,2016,9.9
2.1,8.3,0.0,"Abilene, TX",78.1,2016,22.6
0.3,3.0,0.0,"Adrian, MI",92.7,2016,7.8
0.0,3.4,0.0,"Aguadilla, PR",70.5,2016,96.8
2.8,12.1,0.0,"Akron, OH",81.9,2016,1.9
1.5,4.0,0.0,"Alamogordo, NM",77.7,2016,37.8
1.0,53.9,0.1,"Albany, GA",42.1,2016,2.6
1.1,0.5,0.1,"Albany, OR",90.1,2016,8.8
4.4,7.5,0.0,"Albany, NY",82.7,2016,5.1
0.8,2.9,0.0,"Albertville, AL",94.2,2016,13.5
2.3,2.6,0.1,"Albuquerque, NM",71.9,2016,48.6
1.5,29.5,0.0,"Alexandria, LA",65.8,2016,3.4
2.8,5.9,0.0,"Allentown, PA",84.4,2016,16.3
0.7,2.0,0.2,"Altoona, PA",95.6,2016,1.2
3.0,6.0,0.1,"Amarillo, TX",84.6,2016,28.4
8.7,1.5,0.0,"Ames, IA",86.7,2016,3.3
7.0,4.3,1.9,"Anchorage, AK",67.4,2016,7.9
8.6,11.9,0.0,"Ann Arbor, MI",73.8,2016,4.6
0.9,21.1,0.0,"Anniston, AL",73.6,2016,3.6
3.1,1.2,0.0,"Appleton, WI",90.8,2016,4.2
0.3,3.7,0.0,"Arecibo, PR",87.0,2016,99.6
1.3,4.9,0.1,"Asheville, NC",91.0,2016,6.7
0.5,4.0,0.0,"Ashtabula, OH",92.4,2016,4.1
1.9,3.2,0.0,"Athens, OH",90.4,2016,1.9
0.1,6.0,0.3,"Athens, TX",90.0,2016,12.2
3.3,19.4,0.0,"Athens, GA",73.6,2016,8.7
5.7,34.0,0.0,"Atlanta, GA",53.6,2016,10.5
8.3,15.3,0.0,"Atlantic City, NJ",65.3,2016,18.8
0.5,4.2,0.0,"Auburn, NY",92.1,2016,2.9
4.2,23.9,0.0,"Auburn, AL",69.9,2016,3.8
2.1,35.3,0.3,"Augusta, GA",58.7,2016,5.5
1.1,1.1,0.2,"Augusta, ME",95.6,2016,1.5
5.7,7.2,0.1,"Austin, TX",77.4,2016,32.2
4.6,5.4,0.4,"Bakersfield, CA",72.6,2016,52.8
5.4,29.1,0.1,"Baltimore, MD",60.7,2016,5.6
0.9,0.5,0.0,"Bangor, ME",94.6,2016,1.3
1.4,2.4,0.5,"Barnstable Town, MA",91.6,2016,2.9
1.9,35.1,0.0,"Baton Rouge, LA",59.2,2016,3.9
2.0,10.5,0.0,"Battle Creek, MI",82.0,2016,5.0
0.3,2.3,0.0,"Bay City, MI",94.6,2016,5.2
2.8,24.3,0.0,"Beaumont, TX",70.3,2016,14.8
0.1,1.8,0.0,"Beaver Dam, WI",96.8,2016,4.7
2.1,11.8,0.1,"South Bend, IN",79.6,2016,7.8
2.0,21.1,0.0,"Spartanburg, SC",72.7,2016,6.1
2.2,1.7,0.5,"Spokane, WA",87.9,2016,5.2
1.7,12.5,0.1,"Springfield, IL",83.0,2016,2.3
2.8,7.1,0.0,"Springfield, MA",84.3,2016,19.7
1.4,2.4,0.0,"Springfield, MO",91.5,2016,3.1
0.3,7.4,0.0,"Springfield, OH",86.9,2016,3.3
5.4,3.7,0.0,"State College, PA",88.0,2016,2.9
1.1,29.2,0.0,"Statesboro, GA",64.9,2016,3.7
0.5,7.6,0.3,"Staunton, VA",87.5,2016,3.7
2.1,0.7,0.0,"Stevens Point, WI",93.9,2016,3.1
4.8,4.4,0.0,"Stillwater, OK",80.7,2016,4.7
15.2,7.1,0.6,"Stockton, CA",57.0,2016,41.2
1.5,48.0,0.1,"Sumter, SC",47.8,2016,3.8
0.5,2.7,0.0,"Sunbury, PA",94.8,2016,3.4
2.9,8.5,0.0,"Syracuse, NY",84.1,2016,4.1
0.6,33.4,0.0,"Talladega, AL",64.7,2016,2.0
2.7,32.9,0.1,"Tallahassee, FL",60.8,2016,6.6
3.4,12.0,0.1,"Tampa, FL",78.2,2016,18.6
1.5,4.4,0.0,"Terre Haute, IN",90.4,2016,2.1
1.0,23.9,0.4,"Texarkana, TX",71.3,2016,5.8
0.5,6.7,0.2,"The Villages, FL",89.2,2016,5.5
1.5,14.3,0.1,"Toledo, OH",78.1,2016,6.7
1.1,6.5,0.1,"Topeka, KS",83.4,2016,9.8
2.5,1.8,0.0,"Torrington, CT",93.6,2016,5.9
0.5,0.8,0.1,"Traverse City, MI",94.9,2016,2.7
11.0,21.1,0.2,"Trenton, NJ",64.4,2016,17.1
1.8,0.2,0.0,"Truckee, CA",92.5,2016,9.5
2.8,3.4,0.2,"Tucson, AZ",76.2,2016,36.8
0.6,4.3,0.0,"Tullahoma, TN",92.6,2016,3.5
2.4,7.9,0.0,"Tulsa, OK",71.0,2016,9.5
0.6,23.0,0.1,"Tupelo, MS",74.1,2016,3.1
1.4,33.9,0.0,"Tuscaloosa, AL",62.5,2016,3.3
1.5,0.7,0.2,"Twin Falls, ID",92.6,2016,19.0
1.7,17.3,0.1,"Tyler, TX",75.8,2016,19.2
1.3,0.5,0.3,"Ukiah, CA",81.3,2016,25.0
42.4,2.3,9.4,"Urban Honolulu, HI",21.1,2016,9.7
3.4,4.9,0.0,"Utica, NY",87.8,2016,4.8
0.7,35.9,0.1,"Valdosta, GA",60.7,2016,6.0
15.1,14.6,0.8,"Vallejo, CA",49.8,2016,26.2
1.5,6.8,0.2,"Victoria, TX",86.7,2016,44.5
1.5,18.7,0.0,"Vineland, NJ",67.4,2016,30.2
3.9,30.3,0.2,"Virginia Beach, VA",59.2,2016,6.5
4.5,1.3,0.2,"Visalia, CA",73.9,2016,64.1
1.5,15.1,0.1,"Waco, TX",77.1,2016,25.8
2.0,1.2,0.2,"Walla Walla, WA",83.3,2016,20.3
2.8,32.5,0.1,"Warner Robins, GA",58.7,2016,6.6
0.5,1.2,0.0,"Warsaw, IN",95.5,2016,7.9
10.1,25.4,0.1,"Washington, DC",53.9,2016,15.5
2.2,7.2,0.4,"Waterloo, IA",87.8,2016,3.6
0.3,0.9,0.2,"Watertown, WI",94.1,2016,7.1
1.8,5.1,0.0,"Watertown, NY",86.5,2016,7.2
5.9,0.4,0.0,"Wausau, WI",91.0,2016,2.8
N,N,N,"Weirton, WV",N,2016,1.0
1.2,1.4,0.1,"Wenatchee, WA",82.4,2016,29.0
0.3,3.7,0.0,"Wheeling, WV",94.2,2016,1.2
1.0,1.0,0.0,"Whitewater, WI",93.6,2016,11.2
3.4,7.1,0.1,"Wichita, KS",81.4,2016,12.7
2.5,8.7,0.1,"Wichita Falls, TX",80.9,2016,17.4
0.6,4.5,0.0,"Williamsport, PA",92.4,2016,1.9
0.8,14.3,0.1,"Wilmington, NC",79.9,2016,5.7
0.3,39.8,0.0,"Wilson, NC",50.8,2016,10.0
1.3,3.9,0.0,"Winchester, VA",90.7,2016,9.1
1.7,17.8,0.0,"Winston, NC",75.7,2016,10.1
2.0,1.2,0.0,"Wisconsin Rapids, WI",95.1,2016,2.9
1.1,1.7,0.0,"Wooster, OH",94.1,2016,1.9
4.4,4.6,0.0,"Worcester, MA",84.0,2016,11.1
1.0,1.4,0.0,"Yakima, WA",77.9,2016,48.8
0.5,6.4,0.0,"Beckley, WV",89.6,2016,1.2
4.3,1.2,0.2,"Bellingham, WA",82.3,2016,9.2
1.0,0.6,0.0,"Bend, OR",92.6,2016,7.8
0.6,0.5,0.0,"Billings, MT",91.5,2016,5.3
3.1,5.3,0.0,"Binghamton, NY",87.5,2016,3.6
1.3,28.3,0.0,"Birmingham, AL",65.9,2016,4.3
0.5,1.6,0.1,"Bismarck, ND",89.2,2016,2.6
3.2,5.1,0.0,"Blacksburg, VA",87.8,2016,2.8
4.6,7.7,0.0,"Bloomington, IL",83.8,2016,4.6
5.9,2.5,0.0,"Bloomington, IN",87.4,2016,3.1
1.9,2.1,0.0,"Bloomsburg, PA",93.9,2016,2.4
0.4,6.1,0.0,"Bluefield, WV",92.3,2016,0.7
2.2,1.0,0.2,"Boise City, ID",87.5,2016,13.5
7.8,8.2,0.0,"Boston, MA",76.6,2016,10.8
4.8,1.1,0.1,"Boulder, CO",89.6,2016,13.8
2.7,7.2,0.0,"Bowling Green, KY",85.8,2016,4.3
1.4,0.4,0.0,"Bozeman, MT",95.0,2016,3.4
0.5,0.5,0.0,"Brainerd, MN",92.1,2016,1.6
0.6,0.4,0.0,"Branson, MO",93.2,2016,3.8
4.3,2.5,0.8,"Bremerton, WA",80.6,2016,7.6
5.3,11.7,0.1,"Bridgeport, CT",73.8,2016,19.4
0.8,0.5,0.0,"Brownsville, TX",95.0,2016,89.4
1.0,21.9,0.2,"Brunswick, GA",73.3,2016,5.2
3.2,12.0,0.0,"Buffalo, NY",79.8,2016,4.9
1.4,19.5,0.2,"Burlington, NC",69.5,2016,12.6
2.8,2.1,0.0,"Burlington, VT",91.5,2016,2.4
N,N,N,"California, MD",N,2016,5.0
0.9,6.8,0.0,"Canton, OH",88.5,2016,1.9
1.5,8.4,0.0,"Cape Coral, FL",85.1,2016,20.5
1.4,8.4,0.0,"Cape Girardeau, MO",86.7,2016,2.1
2.1,9.3,0.1,"Carbondale, IL",85.0,2016,3.3
3.5,0.7,0.0,"Carson City, NV",78.4,2016,23.6
0.5,1.7,0.0,"Casper, WY",94.9,2016,8.5
2.0,4.7,0.0,"Cedar Rapids, IA",90.9,2016,2.8
1.2,0.7,0.0,"Centralia, WA",90.2,2016,10.1
1.1,4.2,0.0,"Chambersburg, PA",92.8,2016,5.5
9.2,11.7,0.0,"Champaign, IL",75.7,2016,5.3
1.0,6.0,0.0,"Charleston, WV",90.0,2016,1.0
0.9,3.6,0.1,"Charleston, IL",94.0,2016,2.1
1.9,26.1,0.0,"Charleston, SC",67.8,2016,5.4
3.5,22.6,0.1,"Charlotte, NC",67.4,2016,9.9
4.2,13.4,0.0,"Charlottesville, VA",78.3,2016,4.3
1.7,13.7,0.0,"Chattanooga, TN",81.9,2016,4.4
1.2,2.7,0.4,"Cheyenne, WY",90.6,2016,14.6
6.5,16.6,0.0,"Chicago, IL",65.2,2016,22.1
4.7,1.6,0.4,"Chico, CA",82.8,2016,16.0
N,N,N,"Chillicothe, OH",N,2016,1.2
2.5,12.4,0.0,"Cincinnati, OH",81.7,2016,3.1
1.9,0.8,0.0,"Claremont, NH",95.0,2016,1.9
N,N,N,"Clarksburg, WV",N,2016,1.4
2.1,20.0,0.7,"Clarksville, TN",72.4,2016,8.9
0.5,1.4,0.0,"Clearlake, CA",76.9,2016,20.0
0.2,4.7,0.0,"Cleveland, TN",92.7,2016,5.3
2.1,19.8,0.0,"Cleveland, OH",73.4,2016,5.6
0.9,0.7,0.1,"Coeur d'Alene, ID",93.2,2016,4.4
5.6,11.5,0.0,"College Station, TX",75.7,2016,24.3
2.6,6.2,0.4,"Colorado Springs, CO",80.7,2016,16.3
5.1,9.2,0.0,"Columbia, MO",80.8,2016,3.3
1.9,33.5,0.1,"Columbia, SC",59.8,2016,5.4
1.7,41.5,0.0,"Columbus, GA",49.8,2016,6.7
7.2,1.5,0.0,"Columbus, IN",84.5,2016,6.5
3.9,15.3,0.0,"Columbus, OH",76.4,2016,4.0
1.7,0.6,0.0,"Concord, NH",94.7,2016,2.0
1.5,0.6,0.0,"Cookeville, TN",95.7,2016,4.9
0.8,0.3,0.0,"Coos Bay, OR",89.8,2016,6.5
1.3,1.9,0.0,"Corning, NY",94.4,2016,1.7
1.6,3.5,0.1,"Corpus Christi, TX",90.9,2016,61.1
6.6,1.1,0.3,"Corvallis, OR",86.2,2016,7.3
2.4,9.1,0.1,"Crestview, FL",79.7,2016,8.0
0.9,1.3,0.0,"Cullman, AL",95.8,2016,4.3
0.6,7.2,0.0,"Cumberland, MD",90.5,2016,1.8
6.5,15.4,0.1,"Dallas, TX",69.2,2016,28.6
1.0,3.6,0.0,"Dalton, GA",89.1,2016,29.0
1.1,13.8,0.0,"Danville, IL",81.6,2016,5.0
0.6,32.0,0.1,"Danville, VA",63.4,2016,3.2
0.4,9.0,0.0,"Daphne, AL",86.5,2016,4.4
2.2,7.6,0.1,"Davenport, IA",85.3,2016,8.6
2.2,15.6,0.0,"Dayton, OH",78.4,2016,2.6
0.7,11.6,0.0,"Decatur, AL",79.2,2016,7.3
1.0,12.5,0.0,"Decatur, IL",78.1,2016,2.2
2.0,10.6,0.0,"Deltona, FL",83.4,2016,12.6
4.2,5.8,0.1,"Denver, CO",80.8,2016,22.9
4.2,5.2,0.0,"Des Moines, IA",86.2,2016,7.2
4.1,22.2,0.0,"Detroit, MI",69.4,2016,4.3
0.7,24.1,0.0,"Dothan, AL",72.0,2016,3.3
1.8,25.2,0.0,"Dover, DE",66.3,2016,6.9
0.5,3.2,0.0,"DuBois, PA",94.8,2016,2.4
1.2,3.6,0.3,"Dubuque, IA",93.3,2016,2.3
1.1,1.7,0.0,"Duluth, MN",91.8,2016,1.6
0.7,21.0,0.2,"Dunn, NC",66.4,2016,12.4
5.0,26.1,0.1,"Durham, NC",62.6,2016,11.1
2.1,13.9,0.1,"East Stroudsburg, PA",75.1,2016,15.4
3.0,1.1,0.0,"Eau Claire, WI",93.5,2016,2.1
1.5,2.3,0.2,"El Centro, CA",61.3,2016,83.8
0.5,30.8,0.0,"Elizabeth City, NC",65.3,2016,4.8
1.4,9.7,0.2,"Elizabethtown, KY",82.6,2016,4.9
1.1,5.5,0.2,"Elkhart, IN",88.8,2016,15.5
1.8,5.6,0.0,"Elmira, NY",87.9,2016,3.0
1.3,3.6,0.0,"El Paso, TX",80.3,2016,82.2
0.8,3.7,2.8,"Enid, OK",81.9,2016,12.5
1.8,7.3,0.1,"Erie, PA",87.5,2016,4.1
2.6,1.0,0.3,"Eugene, OR",87.9,2016,8.5
3.1,0.9,0.0,"Eureka, CA",81.1,2016,11.3
1.1,6.5,0.4,"Evansville, IN",88.4,2016,2.2
3.9,4.4,0.5,"Fairbanks, AK",75.0,2016,7.9
2.3,4.5,0.0,"Fargo, ND",88.7,2016,3.1
2.1,5.3,0.0,"Faribault, MN",85.6,2016,8.0
N,N,N,"Farmington, MO",N,2016,0.7
0.6,0.6,0.1,"Farmington, NM",54.2,2016,20.6
2.2,37.4,0.2,"Fayetteville, NC",49.0,2016,11.6
2.9,2.4,1.2,"Fayetteville, AR",83.6,2016,15.7
1.9,1.1,0.0,"Findlay, OH",92.5,2016,5.3
1.9,1.5,0.1,"Flagstaff, AZ",64.7,2016,13.8
1.0,19.9,0.1,"Flint, MI",74.6,2016,3.4
0.9,42.1,0.0,"Florence, SC",55.2,2016,2.4
0.6,13.0,0.0,"Florence, AL",84.5,2016,2.5
1.5,0.7,0.0,"Fond du Lac, WI",92.1,2016,5.1
1.1,8.8,0.0,"Forest City, NC",87.4,2016,4.2
2.2,1.0,0.2,"Fort Collins, CO",90.4,2016,11.2
0.1,1.5,0.1,"Fort Payne, AL",87.6,2016,14.3
2.5,4.0,0.0,"Fort Smith, AR",75.1,2016,9.8
3.5,9.9,0.0,"Fort Wayne, IN",82.4,2016,6.6
1.3,7.9,0.2,"Frankfort, KY",86.0,2016,3.0
10.4,4.9,0.1,"Fresno, CA",65.4,2016,52.8
0.8,16.0,0.0,"Gadsden, AL",81.1,2016,3.8
6.0,19.2,0.2,"Gainesville, FL",70.4,2016,9.1
1.8,7.5,0.1,"Gainesville, GA",85.8,2016,28.0
1.0,0.2,0.3,"Gallup, NM",13.8,2016,13.6
0.4,1.0,0.0,"Gettysburg, PA",92.4,2016,7.0
0.7,2.1,0.1,"Glens Falls, NY",94.9,2016,2.5
0.9,0.5,0.1,"Glenwood Springs, CO",86.0,2016,25.7
1.2,29.8,0.1,"Goldsboro, NC",64.2,2016,11.5
1.9,3.5,0.0,"Grand Forks, ND",88.7,2016,4.7
0.8,1.7,0.4,"Grand Island, NE",88.4,2016,20.5
0.8,0.3,0.3,"Grand Junction, CO",93.4,2016,14.4
2.4,6.2,0.0,"Grand Rapids, MI",84.6,2016,9.3
0.8,1.7,0.0,"Grants Pass, OR",93.3,2016,7.3
0.9,1.2,0.2,"Great Falls, MT",88.8,2016,4.3
1.5,1.2,0.0,"Greeley, CO",92.2,2016,29.1
2.5,2.0,0.0,"Green Bay, WI",87.1,2016,7.4
0.3,2.0,0.0,"Greeneville, TN",94.6,2016,2.8
1.0,1.0,0.4,"Greenfield Town, MA",93.3,2016,3.8
3.7,26.6,0.1,"Greensboro, NC",63.7,2016,8.3
1.7,35.3,0.0,"Greenville, NC",57.7,2016,6.2
2.0,16.6,0.1,"Greenville, SC",77.4,2016,6.7
1.2,30.0,0.0,"Greenwood, SC",65.9,2016,4.8
0.4,31.3,0.0,"Guayama, PR",52.3,2016,98.4
2.5,21.8,0.0,"Gulfport, MS",71.3,2016,5.5
1.1,10.1,0.1,"Hagerstown, MD",85.2,2016,4.4
0.6,28.7,0.0,"Hammond, LA",67.1,2016,4.2
3.5,6.7,0.3,"Hanford, CA",66.6,2016,54.2
4.1,11.2,0.0,"Harrisburg, PA",80.4,2016,6.1
1.9,4.9,0.2,"Harrisonburg, VA",89.0,2016,11.6
4.8,11.2,0.0,"Hartford, CT",76.0,2016,14.5
N,N,N,"Hattiesburg, MS",N,2016,2.8
0.8,0.4,0.0,"Helena, MT",93.9,2016,2.9
0.3,0.6,0.2,"Hermiston, OR",88.8,2016,29.5
2.8,7.0,0.0,"Hickory, NC",82.9,2016,7.2
23.9,0.8,13.6,"Hilo, HI",32.6,2016,12.6
1.1,21.3,0.1,"Hilton Head Island, SC",73.0,2016,11.6
1.4,38.7,0.0,"Hinesville, GA",49.3,2016,13.7
0.0,3.1,0.1,"Hobbs, NM",89.2,2016,57.5
0.4,1.3,0.0,"Holland, MI",94.1,2016,7.3
1.7,3.8,0.0,"Homosassa Springs, FL",92.9,2016,5.4
1.1,8.7,0.0,"Hot Springs, AR",86.4,2016,5.4
0.5,17.2,0.0,"Houma, LA",74.4,2016,4.8
7.6,17.3,0.1,"Houston, TX",65.5,2016,36.8
0.8,2.5,0.0,"Huntington, WV",94.8,2016,1.0
1.9,22.6,0.1,"Huntsville, AL",71.1,2016,5.0
N,N,N,"Huntsville, TX",N,2016,16.6
0.5,2.8,0.0,"Hutchinson, KS",90.9,2016,9.2
1.1,0.0,0.0,"Idaho Falls, ID",88.9,2016,12.0
1.1,2.6,0.1,"Indiana, PA",94.8,2016,1.3
3.0,15.0,0.0,"Indianapolis, IN",76.7,2016,6.6
