aggravated_assault,arson,burglary,crime_index,crime_index_total,forcible_rape,larceny_theft,city_fbi,modified_crime_index,modified_crime_index_total,motor_vehicle_theft,murder_and_non_negligent_man_slaughter,murder_and_nonnegligent_manslaughter,population,property_crime,rape,robbery,violent_crime,year
229.3,,970.6,,,27.8,2282.8,"Huntsville, AL",,,278.3,,5.3,416848,3531.7,,135.5,398,2010
183.1,,453.6,,,28.1,1459.7,"Idaho Falls, ID",,,84.9,,2.3,128311,1998.3,,11.7,225.2,2010
164.8,,325.8,,,39.8,1302.5,"Iowa City, IA",,,78.2,,1.3,155935,1706.5,,26.3,232.1,2010
73.2,,307.4,,,15.8,1993.9,"Ithaca, NY",,,42.5,,2,101158,2343.9,,26.7,117.6,2010
274.4,,503.4,,,53.6,1610.0,"Jackson, MI",,,87.7,,6.9,158512,2201.1,,49.2,384.2,2010
152.5,,1232.1,,,32,2162.5,"Jackson, MS",,,375.8,,10.4,546069,3770.4,,218.5,413.5,2010
475.5,,1317.0,,,37.7,3049.8,"Jackson, TN",,,313.2,,4.4,113975,4680,,137.7,655.4,2010
370.9,,919.2,,,30.9,2668.3,"Jacksonville, FL",,,184.8,,7.2,1350025,3772.4,,148.0,557,2010
144.1,,606.8,,,32.9,2246.4,"Janesville, WI",,,92.5,,2.5,161013,2945.7,,67.7,247.2,2010
233.1,,526.6,,,16.3,1869.3,"Jefferson City, MO",,,104.6,,2.7,147169,2500.5,,40.8,292.9,2010
281.6,,765.1,,,22.7,2107.5,"Johnson City, TN",,,109.3,,2.5,198527,2982,,41.3,348.1,2010
145.2,,412.8,,,16.7,1389.8,"Johnstown, PA",,,61.1,,2.8,143909,1863.7,,44.5,209.2,2010
297.1,,1379.2,,,42,2022.7,"Jonesboro, AR",,,83.1,,4.1,121519,3485.1,,50.2,393.4,2010
282.5,,689.1,,,44,2754.1,"Joplin, MO",,,267.6,,1.7,174867,3710.8,,48.0,376.3,2010
266.9,,763.1,,,64,2173.9,"Kalamazoo, MI",,,137.0,,4.3,324853,3074,,81.0,416.2,2010
301.4,,780.1,,,31.9,2352.5,"Kansas City, MO",,,343.5,,8.2,2089752,3476.1,,119.7,461.3,2010
166,,463.1,,,30.3,1781.9,"Kennewick, WA",,,153.7,,2,251139,2398.7,,37.8,236.1,2010
271.4,,997.8,,,42,2141.1,"Killeen, TX",,,113.8,,4.4,383261,3252.6,,98.4,416.2,2010
278.3,,791.6,,,34.9,2283.2,"Kingsport, TN",,,138.8,,4.6,306196,3213.6,,37.6,355.3,2010
173.6,,396.1,,,17.2,1460.2,"Kingston, NY",,,60.1,,1.1,179764,1916.4,,35.0,227,2010
306,,987.3,,,28.7,2554.1,"Knoxville, TN",,,232.9,,5,706304,3774.3,,126.4,466.1,2010
107.2,,751.5,,,28.3,2291.9,"Kokomo, IN",,,65.7,,3,98871,3109.1,,68.8,207.3,2010
113,,434.2,,,,1772.6,"La Crosse, WI",,,86.8,,2.2,133588,2293.6,,28.4,,2010
136.2,,504.7,,,26.1,1863.1,"Lafayette, IN",,,141.8,,1,198921,2509.5,,32.2,195.6,2010
471.2,,945.4,,,18,3052.9,"Lafayette, LA",,,168.7,,7.5,266765,4167,,123.3,620,2010
476.2,,1631.8,,,56.9,2570.9,"Lake Charles, LA",,,232.2,,8.2,195066,4434.9,,110.7,652.1,2010
289.7,,974.8,,,21.7,2386.9,"Lakeland, FL",,,167.8,,5.1,593733,3529.5,,89.3,405.7,2010
95.9,,336.5,,,23.3,1485.1,"Lancaster, PA",,,62.3,,1.8,514044,1883.9,,65.0,186,2010
285.3,,644.6,,,48,1796.4,"Lansing, MI",,,106.2,,2.7,450078,2547.1,,80.2,416.2,2010
394,,795.8,,,33.3,3676.3,"Laredo, TX",,,384.7,,4.5,245929,4856.7,,85.8,517.6,2010
280,,832.2,,,30.1,2019.5,"Las Cruces, NM",,,166.8,,4.2,212820,3018.5,,35.7,350.1,2010
476.3,,900.3,,,39.8,1580.0,"Las Vegas, NV",,,441.6,,6.7,1951609,2921.9,,240.6,763.4,2010
295.9,,553.9,,,38.7,3141.2,"Lawrence, KS",,,147.9,,0,118966,3843.1,,52.1,386.7,2010
610.7,,1648.4,,,56.9,3093.0,"Lawton, OK",,,223.1,,4.4,114290,4964.6,,99.7,771.7,2010
133.9,,350.2,,,18.2,1248.7,"Lebanon, PA",,,56.0,,3.8,132213,1654.9,,33.3,189.1,2010
110.4,,644.3,,,49.4,2554.0,"Lewiston, ID",,,133.5,,1.6,60690,3331.7,,6.6,168.1,2010
59.7,,452.1,,,37.3,1896.9,"Lewiston, ME",,,55.0,,2.8,107282,2403.9,,59.7,159.4,2010
258.8,,814.0,,,25.6,2533.0,"Lexington, KY",,,171.6,,4.6,477150,3518.6,,145.2,434.2,2010
242.1,,1131.3,,,54,2535.5,"Lima, OH",,,149.5,,3.9,103688,3816.3,,109.0,408.9,2010
317.1,,522.7,,,48.9,2968.6,"Lincoln, NE",,,121.5,,0.7,304589,3612.7,,60.1,426.8,2010
524.3,,1410.5,,,47.4,3206.4,"Little Rock, AR",,,317.5,,6.3,693930,4934.4,,177.8,755.8,2010
36.2,,170.6,,,23.6,917.3,"Logan, UT",,,34.6,,0,127228,1122.4,,3.9,63.7,2010
336.3,,861.0,,,45.8,2599.4,"Longview, TX",,,321.4,,9.6,207545,3781.8,,81.4,473.2,2010
168.6,,774.0,,,95.5,2448.7,"Longview, WA",,,266.1,,1.9,102585,3488.8,,46.8,312.9,2010
228.2,,465.5,,,19.5,1428.3,"Los Angeles, CA",,,383.2,,5.3,12912749,2277,,189.5,442.6,2010
209.4,,898.3,,,27,2394.0,"Louisville, KY",,,227.1,,4.9,1268689,3519.5,,153.9,395.2,2010
635.3,,1229.4,,,47.7,3494.7,"Lubbock, TX",,,212.9,,3.6,278595,4936.9,,121.7,808.3,2010
